name,heat pump Beauly,heat pump Peterhead,heat pump Errochty,heat pump Denny/Bonnybridge,heat pump Neilston,heat pump Strathaven,heat pump Torness,heat pump Eccles,heat pump Harker,heat pump Stella West,heat pump Penwortham,heat pump Deeside,heat pump Daines,heat pump Th. Marsh/Stocksbridge,heat pump Thornton/Drax/Eggborough,heat pump Keadby,heat pump Ratcliffe,heat pump Feckenham,heat pump Walpole,heat pump Bramford,heat pump Pelham,heat pump Sundon/East Claydon,heat pump Melksham,heat pump Bramley,heat pump London,heat pump Kemsley,heat pump Sellindge,heat pump Lovedean,heat pump S.W.Penisula
22/08/2035 04:00,2.485,2.674,2.62,2.62,2.71,2.71,2.5795,2.5795,2.566,2.566,2.8,1.92,1.965,2.719,2.719,1.815,1.965,2.665,2.773,1.9575,2.8,2.7595,2.7595,2.7415,2.7685,2.665,2.01,2.71,1.995
22/08/2035 05:00,2.485,2.6785,2.62,2.62,2.71,2.71,2.584,2.584,2.6245,2.5975,1.98,1.935,1.965,2.728,2.728,1.815,1.965,2.71,2.773,1.9575,2.71,2.7505,2.7415,2.737,2.764,2.665,1.995,2.71,1.9425
22/08/2035 06:00,2.485,2.719,2.665,2.665,2.71,2.71,2.647,2.647,2.674,2.647,1.9275,1.9425,1.89,2.746,2.746,1.815,1.965,2.755,2.791,1.9875,2.8,1.965,2.755,2.764,2.7955,2.71,1.9575,2.755,1.8975
22/08/2035 07:00,2.575,2.773,2.755,2.755,2.71,2.71,2.737,2.737,2.701,2.6965,1.9125,1.7925,1.89,2.8045,2.8045,1.665,1.965,1.965,1.92,1.785,1.89,1.965,1.9275,1.8675,1.935,1.89,1.83,2.8,1.83
22/08/2035 08:00,2.665,1.9875,2.755,2.755,2.71,2.71,2.683,2.683,2.7595,2.728,1.83,1.7325,1.74,1.9125,1.9125,1.665,1.74,1.74,1.665,1.62,1.74,1.74,1.8975,1.8525,1.8,1.665,1.62,1.815,1.695
22/08/2035 09:00,2.755,1.89,2.8,2.8,2.755,2.755,2.6965,2.6965,2.01,2.7865,1.635,1.4,1.74,1.8,1.8,1.665,1.4,1.74,1.5975,1.4,1.74,1.74,1.7325,1.7625,1.68,1.4,1.4,1.74,1.635
22/08/2035 10:00,1.89,1.8375,2.8,2.8,2.8,2.8,2.692,2.692,1.86,1.9575,1.4,1.4,1.4,1.6875,1.6875,1.4,1.4,1.665,1.4,1.4,1.4,1.4,1.695,1.7625,1.4,1.4,1.4,1.74,1.7025
22/08/2035 11:00,1.815,1.785,1.965,1.965,1.965,1.965,2.7235,2.7235,1.845,1.8525,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.71,1.68,1.4,1.4,1.4,1.665,1.695
22/08/2035 12:00,1.815,1.71,1.89,1.89,2.755,2.755,2.7865,2.7865,1.71,1.7475,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.665,1.62,1.4,1.4,1.4,1.665,1.6575
22/08/2035 13:00,1.665,1.695,1.965,1.965,2.8,2.8,1.9875,1.9875,1.65,1.71,1.7775,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6125,1.4,1.4,1.4,1.4,1.665,1.6275
22/08/2035 14:00,1.665,1.6875,1.965,1.965,1.965,1.965,1.905,1.905,1.6275,1.665,1.815,1.4,1.665,1.4,1.4,1.4,1.4,1.665,1.4,1.4,1.4,1.4,1.635,1.4,1.4,1.4,1.4,1.665,1.4
22/08/2035 15:00,1.665,1.7025,2.8,2.8,2.8,2.8,1.7775,1.7775,1.4,1.6425,1.785,1.4,1.74,1.4,1.4,1.4,1.665,1.665,1.4,1.4,1.4,1.4,1.665,1.635,1.4,1.4,1.4,1.665,1.6725
22/08/2035 16:00,1.665,1.725,2.8,2.8,2.8,2.8,1.695,1.695,1.65,1.4,1.71,1.4,1.74,1.4,1.4,1.4,1.665,1.665,1.4,1.4,1.4,1.4,1.6725,1.695,1.4,1.4,1.4,1.665,1.6125
22/08/2035 17:00,1.74,1.7475,1.965,1.965,2.8,2.8,1.71,1.71,1.6725,1.635,1.695,1.6425,1.665,1.4,1.4,1.4,1.665,1.665,1.4,1.4,1.4,1.4,1.62,1.7175,1.4,1.4,1.4,1.665,1.4
22/08/2035 18:00,1.815,1.7925,1.965,1.965,2.8,2.8,1.7325,1.7325,1.71,1.7025,1.695,1.65,1.665,1.4,1.4,1.4,1.665,1.665,1.4,1.4,1.4,1.4,1.6575,1.71,1.5975,1.4,1.4,1.74,1.605
22/08/2035 19:00,1.89,1.83,1.965,1.965,2.8,2.8,1.77,1.77,1.7625,1.7775,1.7475,1.68,1.74,1.605,1.605,1.4,1.665,1.665,1.7025,1.4,1.4,1.62,1.71,1.755,1.665,1.4,1.4,1.74,1.6125
22/08/2035 20:00,1.89,1.8675,1.965,1.965,2.8,2.8,1.8375,1.8375,1.8675,1.845,1.9575,1.7775,1.74,1.6725,1.6725,1.665,1.665,1.665,1.74,1.5975,1.4,1.635,1.7325,1.7925,1.7025,1.4,1.6725,1.74,1.6425
22/08/2035 21:00,1.89,1.875,1.965,1.965,2.8,2.8,1.8525,1.8525,1.965,1.8975,1.935,1.8375,1.815,1.7175,1.7175,1.665,1.665,1.665,1.7175,1.6575,1.4,1.665,1.8,1.7925,1.74,1.4,1.7175,1.74,1.6575
22/08/2035 22:00,1.89,1.965,1.965,1.965,2.8,2.8,1.8675,1.8675,2.01,1.9575,1.95,1.8375,1.815,1.755,1.755,1.665,1.665,1.665,1.6575,1.6575,1.665,1.68,1.8075,1.8,1.7475,1.665,1.77,1.7775,1.7775
22/08/2035 23:00,1.89,1.9425,1.965,1.965,2.8,2.8,1.92,1.92,2.7775,1.995,2.7955,1.86,1.74,1.785,1.785,1.665,1.74,1.665,1.71,1.71,1.665,1.71,1.8,1.8,1.74,1.665,1.74,1.77,1.7775
23/08/2035 00:00,1.965,1.95,2.8,2.8,2.8,2.8,1.935,1.935,2.7955,2.809,2.0025,1.86,1.74,1.815,1.815,1.665,1.74,1.665,1.695,1.815,1.665,1.7775,1.7775,1.7925,1.7325,1.665,1.71,1.785,1.8675
23/08/2035 01:00,1.965,1.9425,2.755,2.755,2.8,2.8,1.935,1.935,2.8045,2.7865,1.995,1.86,1.815,1.83,1.83,1.665,1.74,1.74,1.725,1.83,1.74,1.7475,1.7925,1.7625,1.7325,1.74,1.7025,1.815,1.98
23/08/2035 02:00,2.755,1.9425,2.71,2.71,1.965,1.965,2.0025,2.0025,2.791,2.782,1.9875,1.935,1.815,1.8525,1.8525,1.665,1.74,1.74,1.7775,1.785,1.74,1.7475,1.8,1.755,1.7475,1.665,1.68,1.845,1.8975
23/08/2035 03:00,2.71,1.9575,2.755,2.755,1.965,1.965,2.8,2.8,2.7955,2.7775,1.9575,1.965,1.89,1.8675,1.8675,1.665,1.74,1.74,1.8075,1.7475,1.74,1.7475,1.83,1.7475,1.755,1.665,1.695,1.86,1.875
23/08/2035 04:00,2.71,1.995,2.8,2.8,1.965,1.965,2.791,2.791,2.7955,2.7775,1.9725,1.9425,1.89,1.905,1.905,1.74,1.74,1.74,1.785,1.77,1.74,1.7925,1.8375,1.755,1.7775,1.665,1.7025,1.74,1.89
23/08/2035 05:00,2.71,1.995,2.8,2.8,1.965,1.965,1.98,1.98,1.995,2.773,1.9725,1.9425,1.89,1.9125,1.9125,1.74,1.74,1.74,1.7625,1.785,1.815,1.8375,1.875,1.785,1.785,1.665,1.725,1.74,1.8675
23/08/2035 06:00,2.755,1.965,2.8,2.8,1.965,1.965,1.98,1.98,1.935,2.7865,1.92,1.89,1.89,1.905,1.905,1.665,1.74,1.74,1.7325,1.7625,1.815,1.74,1.9125,1.77,1.77,1.665,1.71,1.74,1.8225
23/08/2035 07:00,2.8,1.89,1.965,1.965,1.89,1.89,1.89,1.89,1.8225,1.9875,1.845,1.8225,1.815,1.8525,1.8525,1.665,1.665,1.74,1.6875,1.71,1.74,1.74,1.8525,1.74,1.71,1.665,1.6425,1.74,1.7775
23/08/2035 08:00,1.965,1.7925,1.815,1.815,1.89,1.89,1.845,1.845,1.7175,1.8825,1.785,1.7625,1.74,1.7625,1.7625,1.665,1.665,1.665,1.62,1.71,1.665,1.665,1.755,1.6725,1.6125,1.4,1.5975,1.665,1.68
23/08/2035 09:00,1.74,1.6875,1.665,1.665,1.89,1.89,1.4,1.4,1.6275,1.74,1.665,1.6575,1.665,1.665,1.665,1.4,1.665,1.665,1.4,1.71,1.665,1.4,1.68,1.6275,1.4,1.4,1.4,1.665,1.4
23/08/2035 10:00,1.74,1.6575,1.665,1.665,1.815,1.815,1.4,1.4,1.6125,1.65,1.4,1.605,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6875,1.4,1.4,1.4,1.4,1.665,1.4
23/08/2035 11:00,1.665,1.4,1.665,1.665,1.74,1.74,1.6125,1.6125,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.665,1.4
23/08/2035 12:00,1.665,1.4,1.4,1.4,1.665,1.665,1.4,1.4,1.62,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
23/08/2035 13:00,1.665,1.4,1.4,1.4,1.665,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
23/08/2035 14:00,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
23/08/2035 15:00,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
23/08/2035 16:00,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
23/08/2035 17:00,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.6125,1.4,1.6275,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
23/08/2035 18:00,1.665,1.6425,1.665,1.665,1.4,1.4,1.4,1.4,1.6875,1.4,1.65,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
23/08/2035 19:00,1.74,1.68,1.665,1.665,1.665,1.665,1.635,1.635,1.755,1.68,1.7025,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5975,1.4,1.4
23/08/2035 20:00,1.89,1.755,1.965,1.965,1.815,1.815,1.7475,1.7475,1.8525,1.7625,1.74,1.665,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.635,1.665,1.62
23/08/2035 21:00,1.965,1.7925,2.8,2.8,1.965,1.965,1.8075,1.8075,1.9275,1.8525,1.725,1.74,1.665,1.65,1.65,1.4,1.4,1.665,1.4,1.4,1.4,1.4,1.62,1.62,1.635,1.4,1.65,1.665,1.6125
23/08/2035 22:00,2.8,1.8825,1.965,1.965,2.8,2.8,1.9425,1.9425,1.9425,1.8675,1.74,1.74,1.74,1.695,1.695,1.4,1.4,1.665,1.71,1.4,1.4,1.4,1.6425,1.6575,1.6725,1.4,1.65,1.71,1.65
23/08/2035 23:00,2.755,1.8825,2.8,2.8,1.965,1.965,1.89,1.89,1.935,1.8975,1.725,1.755,1.74,1.725,1.725,1.4,1.665,1.665,1.6575,1.65,1.4,1.62,1.665,1.65,1.6875,1.4,1.695,1.71,1.62
24/08/2035 00:00,2.8,1.905,2.71,2.71,1.965,1.965,2.0025,2.0025,1.8975,1.92,1.74,1.7475,1.74,1.755,1.755,1.665,1.665,1.665,1.665,1.71,1.665,1.68,1.6725,1.65,1.695,1.665,1.7475,1.71,1.635
24/08/2035 01:00,2.755,1.9275,2.71,2.71,1.965,1.965,1.9275,1.9275,1.8975,1.965,1.7625,1.755,1.74,1.77,1.77,1.665,1.665,1.665,1.665,1.7475,1.665,1.695,1.68,1.6575,1.7025,1.665,1.77,1.71,1.65
24/08/2035 02:00,2.665,1.9425,2.71,2.71,2.8,2.8,1.9575,1.9575,1.8825,1.965,1.7775,1.7625,1.74,1.785,1.785,1.665,1.665,1.665,1.65,1.8075,1.665,1.725,1.725,1.6725,1.7175,1.665,1.7775,1.7175,1.6575
24/08/2035 03:00,2.755,1.9575,2.71,2.71,2.8,2.8,1.935,1.935,1.8825,1.9725,1.785,1.7475,1.74,1.8,1.8,1.665,1.665,1.665,1.7025,1.755,1.665,1.71,1.7325,1.6875,1.7175,1.665,1.8,1.725,1.6575
24/08/2035 04:00,2.755,1.9575,2.755,2.755,2.8,2.8,1.9275,1.9275,1.8675,1.965,1.785,1.71,1.665,1.7925,1.7925,1.665,1.665,1.665,1.7325,1.7475,1.665,1.725,1.74,1.695,1.74,1.665,1.7625,1.665,1.6575
24/08/2035 05:00,2.8,1.9575,2.8,2.8,2.8,2.8,1.935,1.935,1.83,1.9425,1.77,1.7625,1.74,1.7925,1.7925,1.665,1.665,1.665,1.74,1.71,1.665,1.71,1.7475,1.6875,1.755,1.665,1.755,1.665,1.68
24/08/2035 06:00,2.755,1.9275,2.8,2.8,2.8,2.8,2.0025,2.0025,1.8375,1.935,1.725,1.7325,1.74,1.785,1.785,1.665,1.665,1.665,1.7175,1.6725,1.665,1.71,1.74,1.665,1.7325,1.665,1.7175,1.665,1.665
24/08/2035 07:00,2.755,1.8675,1.965,1.965,1.965,1.965,1.92,1.92,1.8225,1.8825,1.71,1.6725,1.665,1.7475,1.7475,1.665,1.665,1.665,1.62,1.6275,1.665,1.71,1.695,1.62,1.665,1.665,1.6425,1.665,1.62
24/08/2035 08:00,2.8,1.7925,1.965,1.965,2.8,2.8,1.86,1.86,1.695,1.83,1.8225,1.65,1.665,1.6725,1.6725,1.4,1.665,1.665,1.4,1.6275,1.4,1.4,1.6125,1.605,1.4,1.4,1.4,1.665,1.4
24/08/2035 09:00,1.965,1.725,1.965,1.965,1.965,1.965,1.7475,1.7475,1.71,1.755,1.815,1.71,1.665,1.5975,1.5975,1.4,1.4,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 10:00,1.89,1.6875,1.89,1.89,1.965,1.965,1.6725,1.6725,1.7925,1.665,1.815,1.635,1.74,1.4,1.4,1.4,1.4,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 11:00,1.815,1.68,1.89,1.89,1.89,1.89,1.6725,1.6725,1.7925,1.605,1.74,1.65,1.665,1.4,1.4,1.4,1.4,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 12:00,1.74,1.6275,1.74,1.74,1.815,1.815,1.695,1.695,1.71,1.4,1.74,1.6425,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 13:00,1.665,1.62,1.74,1.74,1.815,1.815,1.695,1.695,1.7025,1.4,1.74,1.4,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 14:00,1.665,1.62,1.74,1.74,1.74,1.74,1.4,1.4,1.665,1.4,1.74,1.62,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 15:00,1.665,1.635,1.665,1.665,1.665,1.665,1.4,1.4,1.665,1.4,1.8,1.5975,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 16:00,1.665,1.665,1.665,1.665,1.74,1.74,1.65,1.65,1.71,1.4,1.7625,1.6125,1.4,1.4,1.4,1.4,1.4,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 17:00,1.665,1.71,1.665,1.665,1.815,1.815,1.785,1.785,1.8,1.68,1.7475,1.4,1.4,1.4,1.4,1.4,1.665,1.74,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 18:00,1.665,1.7475,1.74,1.74,1.815,1.815,1.8675,1.8675,1.83,1.7775,1.785,1.665,1.4,1.4,1.4,1.4,1.74,1.665,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
24/08/2035 19:00,1.815,1.7925,1.815,1.815,1.815,1.815,1.905,1.905,1.8825,1.875,1.8075,1.7325,1.4,1.65,1.65,1.4,1.74,1.74,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5975
24/08/2035 20:00,1.89,1.8525,1.89,1.89,1.965,1.965,1.9875,1.9875,1.9875,1.9575,1.83,1.77,1.665,1.7325,1.7325,1.4,1.74,1.74,1.4,1.4,1.4,1.4,1.7325,1.4,1.4,1.4,1.4,1.4,1.7175
24/08/2035 21:00,1.89,1.9125,2.8,2.8,1.965,1.965,2.782,2.782,2.782,2.8045,1.8825,1.7925,1.74,1.7925,1.7925,1.4,1.815,1.815,1.605,1.4,1.4,1.4,1.8,1.635,1.4,1.4,1.4,1.6875,1.755
24/08/2035 22:00,1.89,1.9125,2.8,2.8,1.965,1.965,2.737,2.737,2.782,2.773,1.8975,1.8075,1.74,1.8825,1.8825,1.4,1.815,1.815,1.68,1.605,1.4,1.68,1.8375,1.62,1.6275,1.4,1.4,1.7325,1.86
24/08/2035 23:00,1.965,2.809,2.8,2.8,2.8,2.8,2.7325,2.7325,2.7505,2.755,1.89,1.83,1.74,1.905,1.905,1.4,1.815,1.815,1.755,1.5975,1.4,1.7325,1.8225,1.6875,1.665,1.4,1.4,1.7475,1.8675
25/08/2035 00:00,1.965,2.7865,2.755,2.755,1.965,1.965,2.6965,2.6965,2.746,2.7325,1.9125,1.89,1.815,1.92,1.92,1.665,1.815,1.815,1.755,1.62,1.4,1.77,1.845,1.74,1.6875,1.665,1.4,1.7625,1.8825
25/08/2035 01:00,1.965,2.773,2.71,2.71,1.965,1.965,2.7055,2.7055,2.71,2.71,1.8375,1.8975,1.815,1.935,1.935,1.74,1.815,1.815,1.8,1.6875,1.74,1.7925,1.86,1.755,1.71,1.665,1.4,1.77,1.83
25/08/2035 02:00,2.755,2.7685,2.71,2.71,2.8,2.8,2.701,2.701,2.6965,2.71,1.8225,1.9575,1.89,1.9425,1.9425,1.815,1.815,1.815,1.74,1.7325,1.665,1.8075,1.845,1.77,1.7325,1.665,1.6425,1.77,1.7625
25/08/2035 03:00,2.755,2.7505,2.665,2.665,2.71,2.71,2.692,2.692,2.7145,2.6965,1.845,1.9125,1.89,1.9425,1.9425,1.74,1.815,1.815,1.77,1.605,1.74,1.7325,1.8375,1.77,1.7475,1.665,1.6275,1.785,1.7475
25/08/2035 04:00,2.665,2.7595,2.665,2.665,2.71,2.71,2.629,2.629,2.6965,2.665,1.8675,1.95,1.89,1.965,1.965,1.74,1.89,1.89,1.7625,1.68,1.74,1.725,1.845,1.7925,1.785,1.665,1.6725,1.74,1.7475
25/08/2035 05:00,2.62,2.764,2.62,2.62,2.71,2.71,2.6605,2.6605,2.6785,2.656,1.8825,1.9425,1.89,1.995,1.995,1.815,1.89,1.89,1.785,1.65,1.815,1.7625,1.875,1.8,1.8075,1.665,1.68,1.74,1.755
25/08/2035 06:00,2.71,2.791,2.62,2.62,2.71,2.71,2.674,2.674,2.728,2.6965,1.9725,1.95,1.965,2.0025,2.0025,1.815,1.89,1.89,1.755,1.6875,1.815,1.815,1.875,1.8075,1.8,1.665,1.4,1.74,1.77
25/08/2035 07:00,2.8,1.9725,2.71,2.71,2.8,2.8,2.6605,2.6605,2.7955,2.746,2.8045,1.9275,1.89,1.98,1.98,1.815,1.89,1.89,1.815,1.695,1.815,1.815,1.8525,1.815,1.7925,1.665,1.4,1.74,1.8075
25/08/2035 08:00,1.89,1.875,1.965,1.965,1.965,1.965,2.7505,2.7505,1.9425,2.01,1.89,1.8825,1.89,1.92,1.92,1.815,1.89,1.89,1.8375,1.7025,1.815,1.89,1.875,1.8225,1.77,1.665,1.4,1.74,1.8525
25/08/2035 09:00,1.815,1.7925,1.89,1.89,1.89,1.89,2.01,2.01,1.86,1.875,1.7925,1.8525,1.89,1.8525,1.8525,1.74,1.89,1.89,1.8525,1.6575,1.815,1.89,1.8975,1.8,1.74,1.665,1.4,1.74,1.7775
25/08/2035 10:00,1.74,1.7025,1.815,1.815,1.89,1.89,1.845,1.845,1.8375,1.815,1.7925,1.815,1.89,1.845,1.845,1.815,1.89,1.89,1.8375,1.65,1.815,1.89,1.875,1.7625,1.6725,1.665,1.4,1.74,1.6575
25/08/2035 11:00,1.74,1.68,1.74,1.74,1.89,1.89,1.8075,1.8075,1.7925,1.7475,1.7925,1.815,1.815,1.8,1.8,1.815,1.89,1.89,1.815,1.65,1.815,1.815,1.7775,1.665,1.6275,1.665,1.4,1.665,1.6575
25/08/2035 12:00,1.74,1.665,1.815,1.815,1.89,1.89,1.7775,1.7775,1.7475,1.68,1.7475,1.815,1.74,1.725,1.725,1.815,1.965,1.965,1.815,1.68,1.74,1.815,1.7175,1.665,1.5975,1.665,1.4,1.665,1.665
25/08/2035 13:00,1.74,1.665,1.74,1.74,1.74,1.74,1.695,1.695,1.7325,1.6275,1.7025,1.605,1.665,1.665,1.665,1.89,1.965,1.965,1.8225,1.6875,1.665,1.815,1.8825,1.74,1.4,1.665,1.4,1.74,1.605
25/08/2035 14:00,1.815,1.6725,1.74,1.74,1.74,1.74,1.65,1.65,1.7325,1.6125,1.7025,1.4,1.665,1.62,1.62,1.89,1.965,1.815,1.845,1.6275,1.74,1.815,1.83,1.77,1.4,1.4,1.4,1.665,1.4
25/08/2035 15:00,1.74,1.7025,1.74,1.74,1.665,1.665,1.695,1.695,1.7775,1.6275,1.71,1.6275,1.665,1.5975,1.5975,1.89,1.965,1.74,1.815,1.4,1.665,1.815,1.725,1.815,1.4,1.4,1.4,1.74,1.4
25/08/2035 16:00,1.89,1.68,1.74,1.74,1.74,1.74,1.6875,1.6875,1.8075,1.65,1.7175,1.7175,1.665,1.5975,1.5975,1.89,1.815,1.74,1.89,1.605,1.74,1.89,1.665,1.8225,1.605,1.4,1.4,1.665,1.4
25/08/2035 17:00,1.89,1.74,1.74,1.74,1.815,1.815,1.7475,1.7475,1.8375,1.7025,1.77,1.71,1.665,1.665,1.665,1.815,1.74,1.665,1.86,1.7025,1.815,1.815,1.5975,1.8,1.665,1.4,1.4,1.665,1.4
25/08/2035 18:00,1.89,1.7925,1.815,1.815,1.89,1.89,1.8225,1.8225,1.8975,1.7925,1.815,1.785,1.665,1.7175,1.7175,1.74,1.815,1.665,1.8525,1.7325,1.815,1.71,1.665,1.8075,1.7175,1.4,1.4,1.665,1.4
25/08/2035 19:00,1.965,1.8675,1.89,1.89,1.965,1.965,1.92,1.92,1.9875,1.905,1.875,1.8525,1.815,1.8,1.8,1.815,1.89,1.815,1.875,1.83,1.815,1.7925,1.8,1.8225,1.7925,1.74,1.4,1.815,1.725
25/08/2035 20:00,2.8,1.92,1.965,1.965,2.8,2.8,2.8045,2.8045,2.7865,2.0025,1.8975,2.782,1.89,1.9125,1.9125,2.8,1.89,1.89,2.7955,1.8375,1.89,1.8525,1.95,1.905,1.875,1.815,1.6725,1.965,1.875
25/08/2035 21:00,2.8,1.98,2.8,2.8,2.8,2.8,2.7415,2.7415,2.746,2.764,1.875,2.6605,1.965,2.01,2.01,2.755,1.965,1.89,2.7325,1.8525,1.89,1.8375,1.95,1.95,1.9425,1.815,1.6725,1.845,1.875
25/08/2035 22:00,2.8,2.7685,2.71,2.71,2.8,2.8,2.6695,2.6695,2.719,2.7055,1.8675,2.6695,2.71,2.746,2.746,2.755,2.755,1.89,2.737,1.9425,1.965,1.875,1.9725,1.995,1.995,1.815,1.725,1.9575,2.7595
25/08/2035 23:00,2.755,2.7685,2.755,2.755,2.755,2.755,2.647,2.647,2.701,2.6785,1.8825,2.647,2.62,2.71,2.71,2.8,2.755,2.8,2.701,2.8045,2.8,2.8,2.809,2.7685,2.791,1.89,1.7475,2.0025,2.7145
26/08/2035 00:00,2.755,2.7595,2.665,2.665,2.755,2.755,2.638,2.638,2.6965,2.6605,1.8975,2.6335,2.575,2.6875,2.6875,2.755,2.71,2.665,2.638,2.7685,2.755,2.737,2.7595,2.755,2.7685,1.965,1.77,2.8,2.656
26/08/2035 01:00,2.71,2.7505,2.71,2.71,2.755,2.755,2.6245,2.6245,2.656,2.6335,1.8525,2.6695,2.62,2.674,2.674,2.755,2.71,2.665,2.6245,2.701,2.71,2.719,2.764,2.6965,2.7505,1.965,1.74,2.782,2.6065
26/08/2035 02:00,2.71,2.7415,2.71,2.71,2.755,2.755,2.638,2.638,2.6695,2.6245,2.7415,2.6695,2.575,2.656,2.656,2.665,2.71,2.665,2.6245,2.6965,2.71,2.6965,2.755,2.719,2.7325,2.755,1.74,2.764,2.5885
26/08/2035 03:00,2.71,2.728,2.71,2.71,2.8,2.8,2.6335,2.6335,2.6785,2.62,2.7325,2.656,2.665,2.647,2.647,2.71,2.62,2.71,2.593,2.6965,2.665,2.6695,2.7055,2.656,2.719,2.755,1.785,2.746,2.5525
26/08/2035 04:00,2.62,2.728,2.755,2.755,2.8,2.8,2.6155,2.6155,2.6785,2.5975,2.71,2.6695,2.665,2.6425,2.6425,2.62,2.665,2.665,2.638,2.755,2.665,2.6425,2.6605,2.6245,2.701,2.755,1.815,2.575,2.503
26/08/2035 05:00,2.53,2.7235,2.71,2.71,2.755,2.755,2.62,2.62,2.71,2.602,2.6965,2.6785,2.665,2.6515,2.6515,2.665,2.62,2.665,2.6155,2.746,2.665,2.6605,2.6515,2.638,2.701,2.8,1.845,2.575,2.5255
26/08/2035 06:00,2.53,2.746,2.755,2.755,2.755,2.755,2.656,2.656,2.7415,2.6425,2.7235,2.683,2.71,2.6695,2.6695,2.71,2.665,2.665,2.62,2.728,2.665,2.62,2.6605,2.62,2.728,2.755,1.8525,2.665,2.5615
26/08/2035 07:00,2.71,2.773,2.755,2.755,2.755,2.755,2.7145,2.7145,2.7865,2.71,2.755,2.7505,2.755,2.7235,2.7235,2.755,2.71,2.71,2.7325,2.755,2.755,2.665,2.7595,2.7685,2.7955,1.965,1.8,2.8,2.7145
26/08/2035 08:00,2.8,2.01,2.8,2.8,2.8,2.8,2.791,2.791,1.9275,2.791,2.01,1.95,1.965,2.791,2.791,2.8,2.8,1.89,1.95,1.905,1.89,1.965,1.9875,2.7685,1.8975,1.815,1.7475,1.965,1.935
26/08/2035 09:00,1.965,1.9425,2.8,2.8,1.965,1.965,1.9425,1.9425,1.83,1.9275,1.7775,1.7925,1.89,1.92,1.92,1.815,1.815,1.815,1.8,1.725,1.74,1.89,1.875,1.7925,1.7625,1.665,1.6725,1.74,1.695
