name,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
15/10/2035 16:00,287.9503852,429.8031114,135.4597482,1111.454981,1370.087359,404.1921958,349.3775427,106.7801385,420.0995681,2119.911983,1179.986036,2490.876411,2129.76018,2034.803405,1550.48475,596.7755606,1610.102563,3479.844591,845.4431186,1089.078382,669.4462918,2653.727412,3423.985417,1098.969505,7170.591011,1159.391144,704.0049481,1606.977813,2207.596099
15/10/2035 17:00,312.9922124,467.1812704,147.2401097,1208.113521,1489.238062,439.3430817,379.76143,116.0663555,456.6338509,2304.271763,1282.604431,2707.497399,2314.976416,2211.761652,1685.323852,648.6746074,1750.126374,3782.471959,918.9677313,1183.790923,727.6652047,2884.510863,3721.754948,1194.542235,7794.186987,1260.218489,765.2292812,1746.729877,2399.581396
15/10/2035 18:00,316.8507619,472.9406534,149.055277,1223.007073,1507.597301,444.7592772,384.4431064,117.4972147,462.2632059,2332.678689,1298.416302,2740.875266,2343.515308,2239.028119,1706.100424,656.6714295,1771.701828,3829.102049,930.296711,1198.384628,736.6358182,2920.070942,3767.636523,1209.268481,7890.273262,1275.754388,774.6629824,1768.26346,2429.163293
15/10/2035 19:00,312.8501161,466.9691732,147.1732636,1207.565045,1488.561958,439.1436229,379.5890209,116.0136622,456.4265422,2303.22564,1282.022137,2706.268213,2313.925433,2210.757527,1684.558726,648.3801135,1749.331828,3780.754743,918.5505262,1183.25349,727.3348496,2883.201314,3720.065297,1193.999921,7790.648479,1259.646358,764.8818723,1745.936874,2398.492002
15/10/2035 20:00,305.687982,456.2787638,143.8039996,1179.920041,1454.484041,429.0902288,370.8990211,113.3577405,445.9774871,2250.49748,1252.672574,2644.313127,2260.952321,2160.146257,1645.99382,633.5366307,1709.284059,3694.201243,897.5219834,1156.165055,710.6838418,2817.195667,3634.901171,1166.665465,7612.295759,1230.809047,747.3712937,1705.966826,2343.582892
15/10/2035 21:00,273.8228653,408.7159648,128.8137759,1056.924398,1302.867666,384.3615806,332.2362627,101.5412549,399.4885,2015.90414,1122.093159,2368.668184,2025.269161,1934.971188,1474.414339,567.4963548,1531.107163,3309.115271,803.9637004,1035.645648,636.6016898,2523.529334,3255.996678,1045.051489,6818.785033,1102.508701,669.4648176,1528.13572,2099.286267
15/10/2035 22:00,233.9454267,349.1937412,110.0543365,903.0021253,1113.128123,328.3861407,283.8519498,86.75357401,341.3100928,1722.323494,958.6802129,2023.713719,1730.324666,1653.176989,1259.692069,484.8505866,1308.128589,2827.201384,686.8806617,884.8222468,543.8919565,2156.022092,2781.818572,892.8582939,5825.750059,941.9478834,571.9691531,1305.589884,1793.562495
15/10/2035 23:00,211.0284988,314.9872687,99.27358593,814.5454502,1004.087834,296.2179482,256.046257,78.25532966,307.8758902,1553.607379,864.7693995,1825.47389,1560.824769,1491.234358,1136.294605,437.3553818,1179.986359,2550.253161,619.5949069,798.1464441,490.6131515,1944.821541,2509.315977,805.3952926,5255.0687,849.6761428,515.9399499,1177.696342,1617.86792
16/10/2035 00:00,195.290093,291.495667,91.86980877,753.7970351,929.2034371,274.1261535,236.9504481,72.41908412,284.9146517,1437.740075,800.275306,1689.330909,1444.419195,1380.018804,1051.55029,404.7376239,1091.983534,2360.056484,573.3858113,738.6210592,454.0234543,1799.777669,2322.172377,745.329292,4863.148157,786.3076973,477.4613921,1089.864305,1497.208094
16/10/2035 01:00,174.2629195,260.1098969,81.97805041,672.6345921,829.154727,244.6105846,211.4376424,64.62161409,254.2374692,1282.936472,714.1084787,1507.438148,1288.896441,1231.430136,938.3283129,361.1589246,974.4080498,2105.945708,511.648512,659.092636,405.1380767,1605.992942,2072.140638,665.0785834,4339.525794,701.6447831,426.052417,972.5170014,1336.001481
16/10/2035 02:00,160.5997802,239.7158982,75.55053547,619.8964644,764.1445887,225.4318145,194.8598073,59.55493603,234.3039001,1182.347432,658.1185778,1389.246984,1187.840109,1134.879467,864.7583851,332.8421451,898.0092788,1940.828369,471.5325487,607.4162696,373.3730978,1480.074558,1909.673797,612.932887,3999.283903,646.6321022,392.6476426,896.2664987,1231.251863
16/10/2035 03:00,160.3589433,239.3564181,75.43723921,618.9668621,762.9986706,225.0937549,194.5675938,59.46562691,233.9525359,1180.574374,657.1316573,1387.163657,1186.058813,1133.177592,863.4615856,332.343012,896.662616,1937.917886,470.8254343,606.5053827,372.8131841,1477.855025,1906.810033,612.0137273,3993.286541,645.6624069,392.0588247,894.9224494,1229.405467
16/10/2035 04:00,161.9978789,241.802741,76.20823939,625.2929627,770.7968366,227.3943073,196.5561561,60.07339052,236.3436288,1192.640338,663.8478181,1401.34105,1198.180831,1144.759141,872.2865247,335.7396968,905.8268835,1957.724218,475.6374674,612.7041218,376.623491,1492.959323,1926.29843,618.2687639,4034.099602,652.2613472,396.0658301,904.0689317,1241.970506
16/10/2035 05:00,170.8633863,255.0356548,80.37881688,659.5127895,812.9795187,239.8387043,207.3129021,63.36097113,249.2777869,1257.908857,700.1776006,1478.03094,1263.75256,1207.407311,920.0233386,354.1134111,955.3992295,2064.862772,501.6672371,646.2350108,397.2346148,1574.66312,2031.717174,652.104184,4254.870022,687.9570477,417.7409567,953.5450718,1309.938671
